text_content,label
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (304)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/11058",1
I've attached the final report for the project. Please review it by end of day. (313),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (149)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/59840 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/10060 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (574),0
I've attached the final report for the project. Please review it by end of day. (50),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/77278",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (726)",0
I've attached the final report for the project. Please review it by end of day. (833),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/39486",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/86534 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (470),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (971)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (653),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (399),0
I've attached the final report for the project. Please review it by end of day. (511),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (320)",0
I've attached the final report for the project. Please review it by end of day. (19),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (684)",0
I've attached the final report for the project. Please review it by end of day. (35),0
I've attached the final report for the project. Please review it by end of day. (902),0
I've attached the final report for the project. Please review it by end of day. (827),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/94899 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (407),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (920),0
I've attached the final report for the project. Please review it by end of day. (537),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (758),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1062),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/71120",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (245),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/70279 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (784),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (489)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (154)",0
I've attached the final report for the project. Please review it by end of day. (961),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (853)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/30953 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (625),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (685)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/51991 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (569)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/10282",1
I've attached the final report for the project. Please review it by end of day. (17),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (127)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/31804",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/52520",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/87175 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (927)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (980),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/66307",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (190)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/67545 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (992),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/93297",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/84567 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (606),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (180)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (301)",0
I've attached the final report for the project. Please review it by end of day. (496),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/44171",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/90354 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/82982 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/99388 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (517),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/56403 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (1069),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (476)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (157)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/17564 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/57924 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (16),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1072),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/81363",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (546)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (658),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/91571",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1019),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/58231",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (959)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/40651",1
I've attached the final report for the project. Please review it by end of day. (283),0
I've attached the final report for the project. Please review it by end of day. (797),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/74174",1
I've attached the final report for the project. Please review it by end of day. (225),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (26)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/78099",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (437)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/63798 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/80135 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (229),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (37),0
I've attached the final report for the project. Please review it by end of day. (749),0
I've attached the final report for the project. Please review it by end of day. (1045),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/61886 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (469),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/82146",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/69711 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (687)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/36201 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (639),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/71949 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/45772 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/28449",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/20225",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/20526 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/28787",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/16256",1
I've attached the final report for the project. Please review it by end of day. (800),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (160),0
I've attached the final report for the project. Please review it by end of day. (956),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/38529 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (821)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/75428",1
I've attached the final report for the project. Please review it by end of day. (877),0
I've attached the final report for the project. Please review it by end of day. (913),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (152),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/33284",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (509)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/63173 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/20616",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/92205 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (103)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/79967",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/68348",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (586),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/86971 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/51914",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (53)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (151)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (403),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/51814",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (207),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/18472 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/24153",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/80067",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (8),0
I've attached the final report for the project. Please review it by end of day. (1014),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/35498",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1060),0
I've attached the final report for the project. Please review it by end of day. (452),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (253)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/91871",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (896)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/52080 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (880),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/28708",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (623)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (345)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/64823",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (262),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/51846",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/42779 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (150),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (472),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (640)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/82692 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/58777",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (550)",0
I've attached the final report for the project. Please review it by end of day. (928),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (488),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/37766 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/49986",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (146),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/53732 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (402),0
I've attached the final report for the project. Please review it by end of day. (954),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/77169 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (659),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/93847 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (463)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/56167",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (186),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/80480",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/77957 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (608),0
I've attached the final report for the project. Please review it by end of day. (143),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (751)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/59841",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (981)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (197),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (883)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (279)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (293)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/86256",1
I've attached the final report for the project. Please review it by end of day. (400),0
I've attached the final report for the project. Please review it by end of day. (122),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/69129 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (202)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/86666",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (835),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (246),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/91889 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/85939 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/84071",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/12482",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/82460 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (384),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/45144 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (854)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (219)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (641)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (1)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (112)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (698)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/64400",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (951)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/58355",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/75661",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/45057 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/52913 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/75082 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/88645 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (441),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/34226",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/49282",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/99431 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/44521",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/45946 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (663),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/93820 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/53001",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/24571",1
I've attached the final report for the project. Please review it by end of day. (317),0
I've attached the final report for the project. Please review it by end of day. (648),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/32443 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/37213 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (709),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/88339 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/79669",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (972),0
I've attached the final report for the project. Please review it by end of day. (627),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (632),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/11007 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/19847 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/74178 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/71916 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/32746",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/45400 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/19686",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/62579",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/88213",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/59153 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/59416 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/12551 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/55603 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (795)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (645),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (1012)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/80553",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (556)",0
I've attached the final report for the project. Please review it by end of day. (681),0
I've attached the final report for the project. Please review it by end of day. (577),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/81324",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/65554 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/27771",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (524)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1059),0
I've attached the final report for the project. Please review it by end of day. (540),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/91182 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (748)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/29675",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/99152",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (484)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (95)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1020),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (563),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/91470 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (742),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (863),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/87794 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/65754 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (891)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/99570",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1038),0
I've attached the final report for the project. Please review it by end of day. (206),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (392)",0
I've attached the final report for the project. Please review it by end of day. (794),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (870),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (397),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (766),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/52963 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/54547 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1028),0
I've attached the final report for the project. Please review it by end of day. (642),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/16823 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (612)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (960)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/35431",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (725)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (683)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (98)",0
I've attached the final report for the project. Please review it by end of day. (804),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/94080",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (406)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (502),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (1071)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (1056)",0
I've attached the final report for the project. Please review it by end of day. (929),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (779)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (200)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (134),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (1051)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (40)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (1017)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (230),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/94416 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (378)",0
I've attached the final report for the project. Please review it by end of day. (288),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (418),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (391),0
I've attached the final report for the project. Please review it by end of day. (592),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/83822 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/62487 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (1086)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/29201",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (647)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/51949 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/46877 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (520)",0
I've attached the final report for the project. Please review it by end of day. (64),0
I've attached the final report for the project. Please review it by end of day. (14),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/33236 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (1064),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (492)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (379),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (187),0
I've attached the final report for the project. Please review it by end of day. (763),0
I've attached the final report for the project. Please review it by end of day. (216),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (791),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1076),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (878)",0
